prices,market_caps,total_volumes,date,year
1.0,951599.9999999998,1651.0,2016-01-05 00:00:00.000,2016
1.0,1451599.9999999998,540887.0,2016-01-06 00:00:00.000,2016
1.0,1451599.9999999998,540886.9999999998,2016-01-07 00:00:00.000,2016
1.0,1451600.0,14252.0,2016-01-08 00:00:00.000,2016
1.0,1451600.0,3542.0,2016-01-09 00:00:00.000,2016
1.0,1451599.9999999998,66751.99999999997,2016-01-10 00:00:00.000,2016
1.0,1451600.0,117347.99999999999,2016-01-11 00:00:00.000,2016
1.0,1451600.0,12857.999999999998,2016-01-12 00:00:00.000,2016
1.0,1451600.0,10100.999999999998,2016-01-13 00:00:00.000,2016
1.0,1451600.0,18830.0,2016-01-14 00:00:00.000,2016
1.0,1451599.9999999998,21137.0,2016-01-15 00:00:00.000,2016
1.0,1451600.0,73936.0,2016-01-16 00:00:00.000,2016
1.0,1451599.9999999998,73936.0,2016-01-17 00:00:00.000,2016
1.0,1451599.9999999998,160999.0,2016-01-18 00:00:00.000,2016
1.0,1451599.9999999998,11865.000000000002,2016-01-19 00:00:00.000,2016
1.0,1451600.0,16737.0,2016-01-20 00:00:00.000,2016
1.0,1451600.0,35946.0,2016-01-21 00:00:00.000,2016
1.0,1451600.0,26663.000000000004,2016-01-22 00:00:00.000,2016
1.0,1451600.0,21926.999999999996,2016-01-23 00:00:00.000,2016
1.0,1451600.0,22933.000000000004,2016-01-24 00:00:00.000,2016
1.0,1451599.9999999998,39330.999999999985,2016-01-25 00:00:00.000,2016
1.0,1451600.0,77010.99999999999,2016-01-26 00:00:00.000,2016
1.0,1451600.0,77011.00000000001,2016-01-27 00:00:00.000,2016
1.0,1451600.0,77011.00000000001,2016-01-28 00:00:00.000,2016
1.0,1451599.9999999998,74466.0,2016-02-11 00:00:00.000,2016
1.0,1451600.0,406492.9999999998,2016-02-12 00:00:00.000,2016
1.0,1451599.9999999998,99252.0,2016-02-13 00:00:00.000,2016
1.0,1451599.9999999998,55621.000000000015,2016-02-14 00:00:00.000,2016
1.0,1451600.0,94631.99999999999,2016-02-15 00:00:00.000,2016
1.0,1451600.0,59167.99999999999,2016-02-16 00:00:00.000,2016
1.0,1451599.9999999998,169644.0,2016-02-17 00:00:00.000,2016
1.0,1451599.9999999998,71601.0,2016-02-18 00:00:00.000,2016
1.0,1451600.0,49797.00000000002,2016-02-19 00:00:00.000,2016
1.0,1451600.0,56058.00000000001,2016-02-20 00:00:00.000,2016
1.0,1451600.0,57126.00000000003,2016-02-21 00:00:00.000,2016
1.0,1451599.9999999995,49747.000000000015,2016-02-22 00:00:00.000,2016
1.0,1451599.9999999998,106613.00000000001,2016-02-23 00:00:00.000,2016
